NOMBRE DPTO;COD_MPIO;NOMBRE MPIO;SEXOS;Rango Edad;Personas
Antioquia;5113;Buriticá;HOMBRES;30-34;413
Antioquia;5113;Buriticá;HOMBRES;35-39;375
Antioquia;5113;Buriticá;HOMBRES;40-44;316
Antioquia;5113;Buriticá;HOMBRES;45-49;276
Antioquia;5113;Buriticá;HOMBRES;50-54;283
Antioquia;5113;Buriticá;HOMBRES;55-59;266
Antioquia;5113;Buriticá;HOMBRES;60-64;217
Antioquia;5113;Buriticá;HOMBRES;65-69;163
Antioquia;5113;Buriticá;HOMBRES;70-74;115
Antioquia;5113;Buriticá;HOMBRES;75-79;74
Antioquia;5113;Buriticá;HOMBRES;80-84;43
Antioquia;5113;Buriticá;HOMBRES;85-89;23
Antioquia;5113;Buriticá;HOMBRES;90-94;11
Antioquia;5113;Buriticá;HOMBRES;95-99;4
Antioquia;5113;Buriticá;HOMBRES;100 AÑOS Y MÁS;2
Antioquia;5120;Cáceres;HOMBRES;00-04;1159
Antioquia;5120;Cáceres;HOMBRES;05-09;1170
Antioquia;5120;Cáceres;HOMBRES;10-14;1207
Antioquia;5120;Cáceres;HOMBRES;15-19;1295
Antioquia;5120;Cáceres;HOMBRES;20-24;1416
Antioquia;5120;Cáceres;HOMBRES;25-29;1428
Antioquia;5120;Cáceres;HOMBRES;30-34;1302
Antioquia;5120;Cáceres;HOMBRES;35-39;1181
Antioquia;5120;Cáceres;HOMBRES;40-44;995
Antioquia;5120;Cáceres;HOMBRES;45-49;869
Antioquia;5120;Cáceres;HOMBRES;50-54;892
Antioquia;5120;Cáceres;HOMBRES;55-59;838
Antioquia;5120;Cáceres;HOMBRES;60-64;685
Antioquia;5120;Cáceres;HOMBRES;65-69;514
Antioquia;5120;Cáceres;HOMBRES;70-74;364
Antioquia;5120;Cáceres;HOMBRES;75-79;234
Antioquia;5120;Cáceres;HOMBRES;80-84;135
Antioquia;5120;Cáceres;HOMBRES;85-89;71
Antioquia;5120;Cáceres;HOMBRES;90-94;34
Antioquia;5120;Cáceres;HOMBRES;95-99;14
Antioquia;5120;Cáceres;HOMBRES;100 AÑOS Y MÁS;6
Antioquia;5125;Caicedo;HOMBRES;00-04;314
Antioquia;5125;Caicedo;HOMBRES;05-09;316
Antioquia;5125;Caicedo;HOMBRES;10-14;326
Antioquia;5125;Caicedo;HOMBRES;15-19;350
Antioquia;5125;Caicedo;HOMBRES;20-24;383
Antioquia;5125;Caicedo;HOMBRES;25-29;386
Antioquia;5125;Caicedo;HOMBRES;30-34;352
Antioquia;5125;Caicedo;HOMBRES;35-39;319
Antioquia;5125;Caicedo;HOMBRES;40-44;269
Antioquia;5125;Caicedo;HOMBRES;45-49;235
Antioquia;5125;Caicedo;HOMBRES;50-54;241
Antioquia;5125;Caicedo;HOMBRES;55-59;227
Antioquia;5125;Caicedo;HOMBRES;60-64;185
Antioquia;5125;Caicedo;HOMBRES;65-69;139
Antioquia;5125;Caicedo;HOMBRES;70-74;98
Antioquia;5125;Caicedo;HOMBRES;75-79;63
Antioquia;5125;Caicedo;HOMBRES;80-84;37
Antioquia;5125;Caicedo;HOMBRES;85-89;19
Antioquia;5125;Caicedo;HOMBRES;90-94;9
Antioquia;5125;Caicedo;HOMBRES;95-99;4
Antioquia;5125;Caicedo;HOMBRES;100 AÑOS Y MÁS;2
Antioquia;5129;Caldas;HOMBRES;00-04;2921
Antioquia;5129;Caldas;HOMBRES;05-09;2951
Antioquia;5129;Caldas;HOMBRES;10-14;3043
Antioquia;5129;Caldas;HOMBRES;15-19;3265
Antioquia;5129;Caldas;HOMBRES;20-24;3572
Antioquia;5129;Caldas;HOMBRES;25-29;3602
Antioquia;5129;Caldas;HOMBRES;30-34;3285
Antioquia;5129;Caldas;HOMBRES;35-39;2978
Antioquia;5129;Caldas;HOMBRES;40-44;2509
Antioquia;5129;Caldas;HOMBRES;45-49;2193
Antioquia;5129;Caldas;HOMBRES;50-54;2248
Antioquia;5129;Caldas;HOMBRES;55-59;2113
Antioquia;5129;Caldas;HOMBRES;60-64;1727
Antioquia;5129;Caldas;HOMBRES;65-69;1297
Antioquia;5129;Caldas;HOMBRES;70-74;917
Antioquia;5129;Caldas;HOMBRES;75-79;591
Antioquia;5129;Caldas;HOMBRES;80-84;341
Antioquia;5129;Caldas;HOMBRES;85-89;180
Antioquia;5129;Caldas;HOMBRES;90-94;86
Antioquia;5129;Caldas;HOMBRES;95-99;36
Antioquia;5129;Caldas;HOMBRES;100 AÑOS Y MÁS;15
Antioquia;5134;Campamento;HOMBRES;00-04;350
Antioquia;5134;Campamento;HOMBRES;05-09;353
Antioquia;5134;Campamento;HOMBRES;10-14;364
Antioquia;5134;Campamento;HOMBRES;15-19;391
Antioquia;5134;Campamento;HOMBRES;20-24;428
Antioquia;5134;Campamento;HOMBRES;25-29;431
Antioquia;5134;Campamento;HOMBRES;30-34;393
Antioquia;5134;Campamento;HOMBRES;35-39;356
Antioquia;5134;Campamento;HOMBRES;40-44;300
Antioquia;5134;Campamento;HOMBRES;45-49;262
Antioquia;5134;Campamento;HOMBRES;50-54;269
Antioquia;5134;Campamento;HOMBRES;55-59;253
Antioquia;5134;Campamento;HOMBRES;60-64;207
Antioquia;5134;Campamento;HOMBRES;65-69;155
Antioquia;5134;Campamento;HOMBRES;70-74;110
Antioquia;5134;Campamento;HOMBRES;75-79;71
Antioquia;5134;Campamento;HOMBRES;80-84;41
Antioquia;5134;Campamento;HOMBRES;85-89;22
Antioquia;5134;Campamento;HOMBRES;90-94;10
Antioquia;5134;Campamento;HOMBRES;95-99;4
Antioquia;5134;Campamento;HOMBRES;100 AÑOS Y MÁS;2
Antioquia;5138;Cañasgordas;HOMBRES;00-04;578
Antioquia;5138;Cañasgordas;HOMBRES;05-09;580
Antioquia;5138;Cañasgordas;HOMBRES;10-14;598
Antioquia;5138;Cañasgordas;HOMBRES;15-19;642
Antioquia;5138;Cañasgordas;HOMBRES;20-24;702
Antioquia;5138;Cañasgordas;HOMBRES;25-29;708
Antioquia;5138;Cañasgordas;HOMBRES;30-34;646
Antioquia;5138;Cañasgordas;HOMBRES;35-39;585
Antioquia;5138;Cañasgordas;HOMBRES;40-44;493
Antioquia;5138;Cañasgordas;HOMBRES;45-49;431
Antioquia;5138;Cañasgordas;HOMBRES;50-54;442
Antioquia;5138;Cañasgordas;HOMBRES;55-59;415
Antioquia;5138;Cañasgordas;HOMBRES;60-64;339
Antioquia;5138;Cañasgordas;HOMBRES;65-69;255
Antioquia;5138;Cañasgordas;HOMBRES;70-74;180
Antioquia;5138;Cañasgordas;HOMBRES;75-79;116
Antioquia;5138;Cañasgordas;HOMBRES;80-84;67
Antioquia;5138;Cañasgordas;HOMBRES;85-89;35
Antioquia;5138;Cañasgordas;HOMBRES;90-94;17
Antioquia;5138;Cañasgordas;HOMBRES;95-99;7
Antioquia;5138;Cañasgordas;HOMBRES;100 AÑOS Y MÁS;3
Antioquia;5142;Caracolí;HOMBRES;00-04;167
Antioquia;5142;Caracolí;HOMBRES;05-09;169
Antioquia;5142;Caracolí;HOMBRES;10-14;174
Antioquia;5142;Caracolí;HOMBRES;15-19;187
Antioquia;5142;Caracolí;HOMBRES;20-24;205
Antioquia;5142;Caracolí;HOMBRES;25-29;207
Antioquia;5142;Caracolí;HOMBRES;30-34;188
Antioquia;5142;Caracolí;HOMBRES;35-39;171
Antioquia;5142;Caracolí;HOMBRES;40-44;144
Antioquia;5142;Caracolí;HOMBRES;45-49;126
Antioquia;5142;Caracolí;HOMBRES;50-54;129
Antioquia;5142;Caracolí;HOMBRES;55-59;121
Antioquia;5142;Caracolí;HOMBRES;60-64;99
Antioquia;5142;Caracolí;HOMBRES;65-69;74
Antioquia;5142;Caracolí;HOMBRES;70-74;53
Antioquia;5142;Caracolí;HOMBRES;75-79;34
Antioquia;5142;Caracolí;HOMBRES;80-84;20
Antioquia;5142;Caracolí;HOMBRES;85-89;10
Antioquia;5142;Caracolí;HOMBRES;90-94;5
Antioquia;5142;Caracolí;HOMBRES;95-99;2
Antioquia;5142;Caracolí;HOMBRES;100 AÑOS Y MÁS;1
Antioquia;5145;Caramanta;HOMBRES;00-04;171
Antioquia;5145;Caramanta;HOMBRES;05-09;172
Antioquia;5145;Caramanta;HOMBRES;10-14;177
Antioquia;5145;Caramanta;HOMBRES;15-19;190
Antioquia;5145;Caramanta;HOMBRES;20-24;208
Antioquia;5145;Caramanta;HOMBRES;25-29;209
Antioquia;5145;Caramanta;HOMBRES;30-34;191
Antioquia;5145;Caramanta;HOMBRES;35-39;173
Antioquia;5145;Caramanta;HOMBRES;40-44;146
Antioquia;5145;Caramanta;HOMBRES;45-49;128
Antioquia;5145;Caramanta;HOMBRES;50-54;131
Antioquia;5145;Caramanta;HOMBRES;55-59;123
Antioquia;5145;Caramanta;HOMBRES;60-64;100
Antioquia;5145;Caramanta;HOMBRES;65-69;75
Antioquia;5145;Caramanta;HOMBRES;70-74;53
Antioquia;5145;Caramanta;HOMBRES;75-79;34
Antioquia;5145;Caramanta;HOMBRES;80-84;20
Antioquia;5145;Caramanta;HOMBRES;85-89;10
Antioquia;5145;Caramanta;HOMBRES;90-94;5
Antioquia;5145;Caramanta;HOMBRES;95-99;2
Antioquia;5145;Caramanta;HOMBRES;100 AÑOS Y MÁS;1
Antioquia;5147;Carepa;HOMBRES;00-04;1864
Antioquia;5147;Carepa;HOMBRES;05-09;1884
Antioquia;5147;Carepa;HOMBRES;10-14;1942
Antioquia;5147;Carepa;HOMBRES;15-19;2084
Antioquia;5147;Carepa;HOMBRES;20-24;2280
Antioquia;5147;Carepa;HOMBRES;25-29;2299
Antioquia;5147;Carepa;HOMBRES;30-34;2097
Antioquia;5147;Carepa;HOMBRES;35-39;1901
Antioquia;5147;Carepa;HOMBRES;40-44;1602
Antioquia;5147;Carepa;HOMBRES;45-49;1400
Antioquia;5147;Carepa;HOMBRES;50-54;1435
Antioquia;5147;Carepa;HOMBRES;55-59;1349
Antioquia;5147;Carepa;HOMBRES;60-64;1102
Antioquia;5147;Carepa;HOMBRES;65-69;828
Antioquia;5147;Carepa;HOMBRES;70-74;586
Antioquia;5147;Carepa;HOMBRES;75-79;377
Antioquia;5147;Carepa;HOMBRES;80-84;217
Antioquia;5147;Carepa;HOMBRES;85-89;115
Antioquia;5147;Carepa;HOMBRES;90-94;55
Antioquia;5147;Carepa;HOMBRES;95-99;23
Antioquia;5147;Carepa;HOMBRES;100 AÑOS Y MÁS;10
Antioquia;5148;El Carmen de Viboral;HOMBRES;00-04;2262
Antioquia;5148;El Carmen de Viboral;HOMBRES;05-09;2288
Antioquia;5148;El Carmen de Viboral;HOMBRES;10-14;2359
Antioquia;5148;El Carmen de Viboral;HOMBRES;15-19;2531
Antioquia;5148;El Carmen de Viboral;HOMBRES;20-24;2769
Antioquia;5148;El Carmen de Viboral;HOMBRES;25-29;2792
Antioquia;5148;El Carmen de Viboral;HOMBRES;30-34;2546
Antioquia;5148;El Carmen de Viboral;HOMBRES;35-39;2308
Antioquia;5148;El Carmen de Viboral;HOMBRES;40-44;1945
Antioquia;5148;El Carmen de Viboral;HOMBRES;45-49;1699
Antioquia;5148;El Carmen de Viboral;HOMBRES;50-54;1743
Antioquia;5148;El Carmen de Viboral;HOMBRES;55-59;1638
Antioquia;5148;El Carmen de Viboral;HOMBRES;60-64;1338
Antioquia;5148;El Carmen de Viboral;HOMBRES;65-69;1006
Antioquia;5148;El Carmen de Viboral;HOMBRES;70-74;711
Antioquia;5148;El Carmen de Viboral;HOMBRES;75-79;458
Antioquia;5148;El Carmen de Viboral;HOMBRES;80-84;264
Antioquia;5148;El Carmen de Viboral;HOMBRES;85-89;140
Antioquia;5148;El Carmen de Viboral;HOMBRES;90-94;67
Antioquia;5148;El Carmen de Viboral;HOMBRES;95-99;28
Antioquia;5148;El Carmen de Viboral;HOMBRES;100 AÑOS Y MÁS;12
Antioquia;5150;Carolina;HOMBRES;00-04;143
Antioquia;5150;Carolina;HOMBRES;05-09;145
Antioquia;5150;Carolina;HOMBRES;10-14;150
Antioquia;5150;Carolina;HOMBRES;15-19;160
Antioquia;5150;Carolina;HOMBRES;20-24;176
Antioquia;5150;Carolina;HOMBRES;25-29;177
Antioquia;5150;Carolina;HOMBRES;30-34;161
Antioquia;5150;Carolina;HOMBRES;35-39;146
Antioquia;5150;Carolina;HOMBRES;40-44;123
Antioquia;5150;Carolina;HOMBRES;45-49;108
Antioquia;5150;Carolina;HOMBRES;50-54;110
Antioquia;5150;Carolina;HOMBRES;55-59;104
Antioquia;5150;Carolina;HOMBRES;60-64;85
Antioquia;5150;Carolina;HOMBRES;65-69;64
Antioquia;5150;Carolina;HOMBRES;70-74;45
Antioquia;5150;Carolina;HOMBRES;75-79;29
Antioquia;5150;Carolina;HOMBRES;80-84;17
Antioquia;5150;Carolina;HOMBRES;85-89;9
Antioquia;5150;Carolina;HOMBRES;90-94;4
Antioquia;5150;Carolina;HOMBRES;95-99;2
Antioquia;5150;Carolina;HOMBRES;100 AÑOS Y MÁS;1
Antioquia;5154;Caucasia;HOMBRES;00-04;3396
Antioquia;5154;Caucasia;HOMBRES;05-09;3432
Antioquia;5154;Caucasia;HOMBRES;10-14;3538
Antioquia;5154;Caucasia;HOMBRES;15-19;3796
Antioquia;5154;Caucasia;HOMBRES;20-24;4154
Antioquia;5154;Caucasia;HOMBRES;25-29;4188
Antioquia;5154;Caucasia;HOMBRES;30-34;3819
Antioquia;5154;Caucasia;HOMBRES;35-39;3463
Antioquia;5154;Caucasia;HOMBRES;40-44;2918
Antioquia;5154;Caucasia;HOMBRES;45-49;2549
Antioquia;5154;Caucasia;HOMBRES;50-54;2614
Antioquia;5154;Caucasia;HOMBRES;55-59;2457
Antioquia;5154;Caucasia;HOMBRES;60-64;2008
Antioquia;5154;Caucasia;HOMBRES;65-69;1509
Antioquia;5154;Caucasia;HOMBRES;70-74;1067
Antioquia;5154;Caucasia;HOMBRES;75-79;687
Antioquia;5154;Caucasia;HOMBRES;80-84;396
Antioquia;5154;Caucasia;HOMBRES;85-89;210
Antioquia;5154;Caucasia;HOMBRES;90-94;100
Antioquia;5154;Caucasia;HOMBRES;95-99;42
Antioquia;5154;Caucasia;HOMBRES;100 AÑOS Y MÁS;18
Antioquia;5172;Chigorodó;HOMBRES;00-04;2115
Antioquia;5172;Chigorodó;HOMBRES;05-09;2137
Antioquia;5172;Chigorodó;HOMBRES;10-14;2203
Antioquia;5172;Chigorodó;HOMBRES;15-19;2364
Antioquia;5172;Chigorodó;HOMBRES;20-24;2586
Antioquia;5172;Chigorodó;HOMBRES;25-29;2608
Antioquia;5172;Chigorodó;HOMBRES;30-34;2378
Antioquia;5172;Chigorodó;HOMBRES;35-39;2156
Antioquia;5172;Chigorodó;HOMBRES;40-44;1817
Antioquia;5172;Chigorodó;HOMBRES;45-49;1588
Antioquia;5172;Chigorodó;HOMBRES;50-54;1628
Antioquia;5172;Chigorodó;HOMBRES;55-59;1530
Antioquia;5172;Chigorodó;HOMBRES;60-64;1250
Antioquia;5172;Chigorodó;HOMBRES;65-69;939
Antioquia;5172;Chigorodó;HOMBRES;70-74;664
Antioquia;5172;Chigorodó;HOMBRES;75-79;428
Antioquia;5172;Chigorodó;HOMBRES;80-84;247
Antioquia;5172;Chigorodó;HOMBRES;85-89;131
Antioquia;5172;Chigorodó;HOMBRES;90-94;62
Antioquia;5172;Chigorodó;HOMBRES;95-99;26
Antioquia;5172;Chigorodó;HOMBRES;100 AÑOS Y MÁS;11
Antioquia;5190;Cisneros;HOMBRES;00-04;349
Antioquia;5190;Cisneros;HOMBRES;05-09;351
Antioquia;5190;Cisneros;HOMBRES;10-14;361
Antioquia;5190;Cisneros;HOMBRES;15-19;388
Antioquia;5190;Cisneros;HOMBRES;20-24;424
Antioquia;5190;Cisneros;HOMBRES;25-29;428
Antioquia;5190;Cisneros;HOMBRES;30-34;390
Antioquia;5190;Cisneros;HOMBRES;35-39;354
Antioquia;5190;Cisneros;HOMBRES;40-44;298
Antioquia;5190;Cisneros;HOMBRES;45-49;260
Antioquia;5190;Cisneros;HOMBRES;50-54;267
Antioquia;5190;Cisneros;HOMBRES;55-59;251
Antioquia;5190;Cisneros;HOMBRES;60-64;205
Antioquia;5190;Cisneros;HOMBRES;65-69;154
Antioquia;5190;Cisneros;HOMBRES;70-74;109
Antioquia;5190;Cisneros;HOMBRES;75-79;70
Antioquia;5190;Cisneros;HOMBRES;80-84;40
Antioquia;5190;Cisneros;HOMBRES;85-89;21
Antioquia;5190;Cisneros;HOMBRES;90-94;10
Antioquia;5190;Cisneros;HOMBRES;95-99;4
Antioquia;5190;Cisneros;HOMBRES;100 AÑOS Y MÁS;2
Antioquia;5197;Cocorná;HOMBRES;00-04;533
Antioquia;5197;Cocorná;HOMBRES;05-09;540
Antioquia;5197;Cocorná;HOMBRES;10-14;557
Antioquia;5197;Cocorná;HOMBRES;15-19;597
Antioquia;5197;Cocorná;HOMBRES;20-24;653
Antioquia;5197;Cocorná;HOMBRES;25-29;659
Antioquia;5197;Cocorná;HOMBRES;30-34;601
Antioquia;5197;Cocorná;HOMBRES;35-39;545
Antioquia;5197;Cocorná;HOMBRES;40-44;459
Antioquia;5197;Cocorná;HOMBRES;45-49;401
Antioquia;5197;Cocorná;HOMBRES;50-54;411
Antioquia;5197;Cocorná;HOMBRES;55-59;387
Antioquia;5197;Cocorná;HOMBRES;60-64;316
Antioquia;5197;Cocorná;HOMBRES;65-69;237
Antioquia;5197;Cocorná;HOMBRES;70-74;168
Antioquia;5197;Cocorná;HOMBRES;75-79;108
Antioquia;5197;Cocorná;HOMBRES;80-84;62
Antioquia;5197;Cocorná;HOMBRES;85-89;33
Antioquia;5197;Cocorná;HOMBRES;90-94;16
Antioquia;5197;Cocorná;HOMBRES;95-99;7
Antioquia;5197;Cocorná;HOMBRES;100 AÑOS Y MÁS;3
Antioquia;5206;Concepción;HOMBRES;00-04;181
Antioquia;5206;Concepción;HOMBRES;05-09;182
Antioquia;5206;Concepción;HOMBRES;10-14;188
Antioquia;5206;Concepción;HOMBRES;15-19;201
Antioquia;5206;Concepción;HOMBRES;20-24;220
Antioquia;5206;Concepción;HOMBRES;25-29;222
Antioquia;5206;Concepción;HOMBRES;30-34;202
Antioquia;5206;Concepción;HOMBRES;35-39;184
Antioquia;5206;Concepción;HOMBRES;40-44;155
Antioquia;5206;Concepción;HOMBRES;45-49;135
Antioquia;5206;Concepción;HOMBRES;50-54;139
Antioquia;5206;Concepción;HOMBRES;55-59;130
Antioquia;5206;Concepción;HOMBRES;60-64;106
Antioquia;5206;Concepción;HOMBRES;65-69;80
Antioquia;5206;Concepción;HOMBRES;70-74;57
Antioquia;5206;Concepción;HOMBRES;75-79;36
Antioquia;5206;Concepción;HOMBRES;80-84;21
Antioquia;5206;Concepción;HOMBRES;85-89;11
Antioquia;5206;Concepción;HOMBRES;90-94;5
Antioquia;5206;Concepción;HOMBRES;95-99;2
Antioquia;5206;Concepción;HOMBRES;100 AÑOS Y MÁS;1
Antioquia;5209;Concordia;HOMBRES;00-04;795
Antioquia;5209;Concordia;HOMBRES;05-09;802
Antioquia;5209;Concordia;HOMBRES;10-14;827
Antioquia;5209;Concordia;HOMBRES;15-19;888
Antioquia;5209;Concordia;HOMBRES;20-24;971
Antioquia;5209;Concordia;HOMBRES;25-29;979
Antioquia;5209;Concordia;HOMBRES;30-34;893
Antioquia;5209;Concordia;HOMBRES;35-39;810
Antioquia;5209;Concordia;HOMBRES;40-44;682
Antioquia;5209;Concordia;HOMBRES;45-49;596
Antioquia;5209;Concordia;HOMBRES;50-54;611
Antioquia;5209;Concordia;HOMBRES;55-59;574
Antioquia;5209;Concordia;HOMBRES;60-64;469
Antioquia;5209;Concordia;HOMBRES;65-69;353
Antioquia;5209;Concordia;HOMBRES;70-74;249
Antioquia;5209;Concordia;HOMBRES;75-79;161
Antioquia;5209;Concordia;HOMBRES;80-84;93
Antioquia;5209;Concordia;HOMBRES;85-89;49
Antioquia;5209;Concordia;HOMBRES;90-94;23
Antioquia;5209;Concordia;HOMBRES;95-99;10
Antioquia;5209;Concordia;HOMBRES;100 AÑOS Y MÁS;4
Antioquia;5212;Copacabana;HOMBRES;00-04;2909
Antioquia;5212;Copacabana;HOMBRES;05-09;2940
Antioquia;5212;Copacabana;HOMBRES;10-14;3031
Antioquia;5212;Copacabana;HOMBRES;15-19;3252
Antioquia;5212;Copacabana;HOMBRES;20-24;3558
Antioquia;5212;Copacabana;HOMBRES;25-29;3588
Antioquia;5212;Copacabana;HOMBRES;30-34;3272
Antioquia;5212;Copacabana;HOMBRES;35-39;2966
Antioquia;5212;Copacabana;HOMBRES;40-44;2500
Antioquia;5212;Copacabana;HOMBRES;45-49;2184
Antioquia;5212;Copacabana;HOMBRES;50-54;2240
Antioquia;5212;Copacabana;HOMBRES;55-59;2105
Antioquia;5212;Copacabana;HOMBRES;60-64;1720
Antioquia;5212;Copacabana;HOMBRES;65-69;1292
Antioquia;5212;Copacabana;HOMBRES;70-74;914
Antioquia;5212;Copacabana;HOMBRES;75-79;588
Antioquia;5212;Copacabana;HOMBRES;80-84;339
Antioquia;5212;Copacabana;HOMBRES;85-89;180
Antioquia;5212;Copacabana;HOMBRES;90-94;86
Antioquia;5212;Copacabana;HOMBRES;95-99;36
Antioquia;5212;Copacabana;HOMBRES;100 AÑOS Y MÁS;15
Antioquia;5234;Dabeiba;HOMBRES;00-04;872
Antioquia;5234;Dabeiba;HOMBRES;05-09;882
Antioquia;5234;Dabeiba;HOMBRES;10-14;909
Antioquia;5234;Dabeiba;HOMBRES;15-19;975
Antioquia;5234;Dabeiba;HOMBRES;20-24;1067
Antioquia;5234;Dabeiba;HOMBRES;25-29;1076
Antioquia;5234;Dabeiba;HOMBRES;30-34;981
Antioquia;5234;Dabeiba;HOMBRES;35-39;890
Antioquia;5234;Dabeiba;HOMBRES;40-44;750
Antioquia;5234;Dabeiba;HOMBRES;45-49;655
Antioquia;5234;Dabeiba;HOMBRES;50-54;672
Antioquia;5234;Dabeiba;HOMBRES;55-59;631
Antioquia;5234;Dabeiba;HOMBRES;60-64;516
Antioquia;5234;Dabeiba;HOMBRES;65-69;388
Antioquia;5234;Dabeiba;HOMBRES;70-74;274
Antioquia;5234;Dabeiba;HOMBRES;75-79;176
Antioquia;5234;Dabeiba;HOMBRES;80-84;102
Antioquia;5234;Dabeiba;HOMBRES;85-89;54
Antioquia;5234;Dabeiba;HOMBRES;90-94;26
Antioquia;5234;Dabeiba;HOMBRES;95-99;11
Antioquia;5234;Dabeiba;HOMBRES;100 AÑOS Y MÁS;5
Antioquia;5237;Don Matías;HOMBRES;00-04;675
Antioquia;5237;Don Matías;HOMBRES;05-09;681
Antioquia;5237;Don Matías;HOMBRES;10-14;702
Antioquia;5237;Don Matías;HOMBRES;15-19;754
Antioquia;5237;Don Matías;HOMBRES;20-24;825
Antioquia;5237;Don Matías;HOMBRES;25-29;831
Antioquia;5237;Don Matías;HOMBRES;30-34;758
Antioquia;5237;Don Matías;HOMBRES;35-39;687
Antioquia;5237;Don Matías;HOMBRES;40-44;579
Antioquia;5237;Don Matías;HOMBRES;45-49;506
Antioquia;5237;Don Matías;HOMBRES;50-54;519
Antioquia;5237;Don Matías;HOMBRES;55-59;488
Antioquia;5237;Don Matías;HOMBRES;60-64;399
Antioquia;5237;Don Matías;HOMBRES;65-69;299
Antioquia;5237;Don Matías;HOMBRES;70-74;212
Antioquia;5237;Don Matías;HOMBRES;75-79;136
Antioquia;5237;Don Matías;HOMBRES;80-84;79
Antioquia;5237;Don Matías;HOMBRES;85-89;42
Antioquia;5237;Don Matías;HOMBRES;90-94;20
Antioquia;5237;Don Matías;HOMBRES;95-99;8
Antioquia;5237;Don Matías;HOMBRES;100 AÑOS Y MÁS;3
Antioquia;5240;Ebéjico;HOMBRES;00-04;454
Antioquia;5240;Ebéjico;HOMBRES;05-09;457
Antioquia;5240;Ebéjico;HOMBRES;10-14;471
Antioquia;5240;Ebéjico;HOMBRES;15-19;505
Antioquia;5240;Ebéjico;HOMBRES;20-24;553
Antioquia;5240;Ebéjico;HOMBRES;25-29;557
Antioquia;5240;Ebéjico;HOMBRES;30-34;508
Antioquia;5240;Ebéjico;HOMBRES;35-39;461
Antioquia;5240;Ebéjico;HOMBRES;40-44;388
Antioquia;5240;Ebéjico;HOMBRES;45-49;339
Antioquia;5240;Ebéjico;HOMBRES;50-54;348
Antioquia;5240;Ebéjico;HOMBRES;55-59;327
Antioquia;5240;Ebéjico;HOMBRES;60-64;267
Antioquia;5240;Ebéjico;HOMBRES;65-69;201
Antioquia;5240;Ebéjico;HOMBRES;70-74;142
Antioquia;5240;Ebéjico;HOMBRES;75-79;91
Antioquia;5240;Ebéjico;HOMBRES;80-84;53
Antioquia;5240;Ebéjico;HOMBRES;85-89;28
Antioquia;5240;Ebéjico;HOMBRES;90-94;13
Antioquia;5240;Ebéjico;HOMBRES;95-99;6
Antioquia;5240;Ebéjico;HOMBRES;100 AÑOS Y MÁS;2
Antioquia;5250;El Bagre;HOMBRES;00-04;1955
Antioquia;5250;El Bagre;HOMBRES;05-09;1975
Antioquia;5250;El Bagre;HOMBRES;10-14;2036
Antioquia;5250;El Bagre;HOMBRES;15-19;2185
Antioquia;5250;El Bagre;HOMBRES;20-24;2390
Antioquia;5250;El Bagre;HOMBRES;25-29;2410
Antioquia;5250;El Bagre;HOMBRES;30-34;2198
Antioquia;5250;El Bagre;HOMBRES;35-39;1993
Antioquia;5250;El Bagre;HOMBRES;40-44;1679
Antioquia;5250;El Bagre;HOMBRES;45-49;1467
Antioquia;5250;El Bagre;HOMBRES;50-54;1505
Antioquia;5250;El Bagre;HOMBRES;55-59;1414
Antioquia;5250;El Bagre;HOMBRES;60-64;1155
Antioquia;5250;El Bagre;HOMBRES;65-69;868
Antioquia;5250;El Bagre;HOMBRES;70-74;614
Antioquia;5250;El Bagre;HOMBRES;75-79;395
Antioquia;5250;El Bagre;HOMBRES;80-84;228
Antioquia;5250;El Bagre;HOMBRES;85-89;121
Antioquia;5250;El Bagre;HOMBRES;90-94;57
Antioquia;5250;El Bagre;HOMBRES;95-99;24
Antioquia;5250;El Bagre;HOMBRES;100 AÑOS Y MÁS;10
Antioquia;5264;Entrerrios;HOMBRES;00-04;428
Antioquia;5264;Entrerrios;HOMBRES;05-09;434
Antioquia;5264;Entrerrios;HOMBRES;10-14;447
Antioquia;5264;Entrerrios;HOMBRES;15-19;480
Antioquia;5264;Entrerrios;HOMBRES;20-24;525
Antioquia;5264;Entrerrios;HOMBRES;25-29;529
Antioquia;5264;Entrerrios;HOMBRES;30-34;483
Antioquia;5264;Entrerrios;HOMBRES;35-39;437
Antioquia;5264;Entrerrios;HOMBRES;40-44;369
Antioquia;5264;Entrerrios;HOMBRES;45-49;322
Antioquia;5264;Entrerrios;HOMBRES;50-54;330
Antioquia;5264;Entrerrios;HOMBRES;55-59;310
Antioquia;5264;Entrerrios;HOMBRES;60-64;254
Antioquia;5264;Entrerrios;HOMBRES;65-69;191
Antioquia;5264;Entrerrios;HOMBRES;70-74;135
Antioquia;5264;Entrerrios;HOMBRES;75-79;87
Antioquia;5264;Entrerrios;HOMBRES;80-84;50
Antioquia;5264;Entrerrios;HOMBRES;85-89;26
Antioquia;5264;Entrerrios;HOMBRES;90-94;13
Antioquia;5264;Entrerrios;HOMBRES;95-99;5
Antioquia;5264;Entrerrios;HOMBRES;100 AÑOS Y MÁS;2
Antioquia;5266;Envigado;HOMBRES;00-04;8170
Antioquia;5266;Envigado;HOMBRES;05-09;8254
Antioquia;5266;Envigado;HOMBRES;10-14;8510
Antioquia;5266;Envigado;HOMBRES;15-19;9131
Antioquia;5266;Envigado;HOMBRES;20-24;9990
